,name,age,points,salary
329,Ricky Rubio,0.5,0.2767295597484277,0.3945864875614932
330,Robert Covington,0.5,0.27044025157232704,0.2814098875505333
331,Robin Lopez,0.6000000000000001,0.2578616352201258,0.16877593125786586
332,Rodions Kurucs,0.15000000000000013,0.031446540880503145,0.04027696758864263
333,Rodney Hood,0.40000000000000013,0.14779874213836477,0.23273502537295876
334,Rodney McGruder,0.44999999999999996,0.1761006289308176,0.11971002106742652
335,Romeo Langford,0.050000000000000044,0.07861635220125786,0.08336832620974746
336,Royce O'Neale,0.3500000000000001,0.2358490566037736,0.1967112578108919
337,Rudy Gay,0.7,0.3427672955974843,0.33638789057602225
338,Rudy Gobert,0.40000000000000013,0.4559748427672956,0.6396091223926272
339,Rui Hachimura,0.15000000000000013,0.42138364779874216,0.10808270961120962
340,Russell Westbrook,0.6000000000000001,0.6823899371069182,0.9616460071735126
341,Ryan Anderson,0.6000000000000001,0.3867924528301887,0.12022859384600587
342,Ryan Arcidiacono,0.3500000000000001,0.10062893081761007,0.06867434444285575
343,Sekou Doumbouya,0.0,0.12264150943396226,0.07913612423696402
344,Semi Ojeleye,0.30000000000000004,0.169811320754717,0.03964372029456312
345,Serge Ibaka,0.55,0.3427672955974843,0.21435707241688673
346,Seth Curry,0.5,0.4056603773584906,0.18121760404198103
347,Shake Milton,0.19999999999999996,0.4339622641509434,0.038448158156409985
348,Shaquille Harrison,0.3500000000000001,0.031446540880503145,0.016771275928813525
349,Shaun Livingston,0.75,0.1981132075471698,0.014355661682895773
350,Sindarius Thornwell,0.30000000000000004,0.03773584905660377,0.015631770679276798
351,Solomon Hill,0.5,0.1320754716981132,0.036561848510355696
352,Spencer Dinwiddie,0.3500000000000001,0.21069182389937108,0.26547983742198655
353,Stanley Johnson,0.19999999999999996,0.09119496855345911,0.08739450514920234
354,Stephen Curry,0.6500000000000001,0.9119496855345912,1.0
355,Sterling Brown,0.30000000000000004,0.23899371069182387,0.036561848510355696
356,Steven Adams,0.3500000000000001,0.25471698113207547,0.6877373600678754
357,Svi Mykhailiuk,0.15000000000000013,0.22012578616352202,0.03756977837182767
358,Taj Gibson,0.75,0.1320754716981132,0.03242751329826302
359,Taurean Prince,0.3500000000000001,0.2610062893081761,0.28400915328909837
360,Terance Mann,0.19999999999999996,0.16666666666666666,0.03417377384053147
361,Terence Davis,0.15000000000000013,0.22012578616352202,0.03417377384053147
362,Terrance Ferguson,0.10000000000000009,0.006289308176100629,0.09065043729727391
363,Terrence Ross,0.5,0.5031446540880503,0.3131084517818339
364,Terry Rozier,0.3500000000000001,0.6352201257861635,0.4388174212704512
365,Thaddeus Young,0.6000000000000001,0.38364779874213834,0.31415602652757235
366,Thanasis Antetokounmpo,0.40000000000000013,0.06918238993710693,0.038448158156409985
367,Thomas Bryant,0.15000000000000013,0.449685534591195,0.19283134358538093
368,Thon Maker,0.19999999999999996,0.11949685534591194,0.006037638848466731
369,Tim Frazier,0.5,0.04088050314465409,0.0014199992075679035
370,Tobias Harris,0.40000000000000013,0.6540880503144655,0.7986907736739904
371,Tomas Satoransky,0.44999999999999996,0.2358490566037736,0.23163041600217452
372,Tony Bradley,0.15000000000000013,0.1509433962264151,0.08129319703563351
373,Tony Snell,0.44999999999999996,0.1761006289308176,0.2823463262554683
374,Torrey Craig,0.5,0.09119496855345911,0.036561848510355696
375,Trae Young,0.10000000000000009,0.8081761006289307,0.15182384392793785
376,Trevor Ariza,0.75,0.12578616352201258,0.296812844625902
377,Trey Burke,0.40000000000000013,0.22012578616352202,0.06867434444285575
378,Trey Lyles,0.25,0.15723270440251572,0.12687294142832675
379,Tristan Thompson,0.5,0.24842767295597484,0.21435707241688673
380,Troy Williams,0.30000000000000004,0.18867924528301888,0.0016933696573280578
381,Ty Jerome,0.15000000000000013,0.3113207547169811,0.05244950678085821
382,Tyler Cook,0.15000000000000013,0.0220125786163522,0.0011411580896911148
383,Tyler Herro,0.050000000000000044,0.4748427672955975,0.08781563019698922
384,Tyler Johnson,0.40000000000000013,0.16352201257861637,0.036561848510355696
385,Tyus Jones,0.19999999999999996,0.2358490566037736,0.2040941688683972
386,Udonis Haslem,1.0000000000000002,0.09433962264150944,0.036561848510355696
